frame_id	rectstat (12 bits, the left top rectangle is the lowest bit)
1136	2	1
1136	3	1
1136	4	1
1136	5	1
1136	6	1
1136	7	0
1136	8	1
1136	9	1
1136	10	1
1136	11	1
1138	0	1
1138	1	0
1138	2	1
1138	3	0
1138	4	0
1138	5	1
1138	6	1
1138	7	0
1138	8	1
1138	9	1
1138	10	0
1138	11	1
1140	0	1
1140	1	1
1140	2	1
1140	3	1
1140	4	1
1140	5	1
1140	6	0
1140	7	0
1140	8	1
1140	9	1
1140	10	1
1140	11	1
1142	0	1
1142	1	1
1142	2	1
1142	3	1
1142	4	1
1142	5	1
1142	6	1
1142	7	0
1142	8	1
1142	9	1
1142	10	1
1142	11	1
1144	0	1
1144	1	1
1144	2	1
1144	3	0
1144	4	0
1144	5	1
1144	6	1
1144	7	0
1144	8	1
1144	9	1
1144	10	1
1144	11	1
1146	0	1
1146	1	1
1146	2	0
1146	3	0
1146	4	0
1146	5	0
1146	6	0
1146	7	0
1146	8	0
1146	9	1
1146	10	0
1146	11	1
1148	0	1
1148	1	1
1148	2	1
1148	3	1
1148	4	1
1148	5	1
1148	6	1
1148	7	0
1148	8	1
1148	9	1
1148	10	1
1148	11	1
1150	0	1
1150	1	1
1150	2	0
1150	3	1
1150	4	0
1150	5	1
1150	6	1
1150	7	0
1150	8	1
1150	9	1
1150	10	1
1150	11	0
1152	0	1
1152	1	1
1152	2	1
1152	3	1
1152	4	1
1152	5	1
1152	6	0
1152	7	0
1152	8	1
1152	9	1
1152	10	1
1152	11	1
1154	0	1
1154	1	1
1154	2	1
1154	3	1
1154	4	1
1154	5	1
1154	6	1
1154	7	0
1154	8	1
1154	9	1
1154	10	1
1154	11	1
1156	0	0
1156	1	0
1156	2	0
1156	3	1
1156	4	0
1156	5	1
1156	6	0
1156	7	0
1156	8	1
1156	9	1
1156	10	0
1156	11	0
1158	0	1
1158	1	1
1158	2	0
1158	3	1
1158	4	1
1158	5	1
1158	6	1
1158	7	0
1158	8	1
1158	9	1
1158	10	1
1158	11	1
1160	0	1
1160	1	1
1160	2	1
1160	3	1
1160	4	1
1160	5	1
1160	6	1
1160	7	0
1160	8	1
1160	9	1
1160	10	1
1160	11	1
1162	0	0
1162	1	1
1162	2	1
1162	3	1
1162	4	0
1162	5	0
1162	6	1
1162	7	0
1162	8	1
1162	9	1
1162	10	0
1162	11	0
1164	0	1
1164	1	1
1164	2	0
1164	3	0
1164	4	1
1164	5	1
1164	6	1
1164	7	0
1164	8	1
1164	9	1
1164	10	1
1164	11	1
1166	0	1
1166	1	1
1166	2	1
1166	3	1
1166	4	1
1166	5	1
1166	6	1
1166	7	0
1166	8	1
1166	9	1
1166	10	1
1166	11	1
1168	0	1
1168	1	1
1168	2	1
1168	3	1
1168	4	0
1168	5	1
1168	6	0
1168	7	0
1168	8	1
1168	9	1
1168	10	0
1168	11	0
1170	0	1
1170	1	1
1170	2	1
1170	3	0
1170	4	1
1170	5	1
1170	6	1
1170	7	0
1170	8	1
1170	9	1
1170	10	1
1170	11	1
1172	0	1
1172	1	1
1172	2	1
1172	3	1
1172	4	1
1172	5	1
1172	6	1
1172	7	0
1172	8	1
1172	9	1
1172	10	1
1172	11	1
1174	0	1
1174	1	1
1174	2	1
1174	3	1
1174	4	0
1174	5	1
1174	6	0
1174	7	0
1174	8	1
1174	9	1
1174	10	0
1174	11	1
1176	0	1
1176	1	1
1176	2	1
1176	3	0
1176	4	1
1176	5	1
1176	6	1
1176	7	0
1176	8	1
1176	9	1
1176	10	1
1176	11	1
1178	0	1
1178	1	0
1178	2	1
1178	3	1
1178	4	1
1178	5	1
1178	6	1
1178	7	1
1178	8	1
1178	9	1
1178	10	1
1178	11	1
1180	0	1
1180	1	0
1180	2	1
1180	3	1
1180	4	1
1180	5	1
1180	6	1
1180	7	1
1180	8	1
1180	9	1
1180	10	0
1180	11	1
1182	0	1
1182	1	0
1182	2	1
1182	3	0
1182	4	0
1182	5	0
1182	6	0
1182	7	1
1182	8	0
1182	9	1
1182	10	0
1182	11	0
1184	0	1
1184	1	1
1184	2	1
1184	3	1
1184	4	1
1184	5	1
1184	6	1
1184	7	1
1184	8	1
1184	9	1
1184	10	1
1184	11	1
1186	0	1
1186	1	1
1186	2	1
1186	3	1
1186	4	1
1186	5	1
1186	6	1
1186	7	1
1186	8	1
1186	9	1
1186	10	1
1186	11	1
1188	0	1
1188	1	1
1188	2	1
1188	3	1
1188	4	1
1188	5	1
1188	6	1
1188	7	1
1188	8	1
1188	9	1
1188	10	1
1188	11	0
1190	0	1
1190	1	0
1190	2	1
1190	3	1
1190	4	1
1190	5	1
1190	6	1
1190	7	1
1190	8	1
1190	9	1
1190	10	1
1190	11	1
1192	0	0
1192	1	0
1192	2	0
1192	3	0
1192	4	0
1192	5	1
1192	6	1
1192	7	1
1192	8	1
1192	9	1
1192	10	0
1192	11	1
1194	0	1
1194	1	1
1194	2	1
1194	3	1
1194	4	1
1194	5	1
1194	6	1
1194	7	1
1194	8	1
1194	9	1
1194	10	1
1194	11	1
1196	0	1
1196	1	1
1196	2	1
1196	3	1
1196	4	1
1196	5	1
1196	6	1
1196	7	1
1196	8	1
1196	9	1
1196	10	1
1196	11	1
1198	0	1
1198	1	1
1198	2	0
1198	3	0
1198	4	0
1198	5	1
1198	6	1
1198	7	1
1198	8	1
1198	9	1
1198	10	0
1198	11	0
1200	0	0
1200	1	1
1200	2	0
1200	3	0
1200	4	0
1200	5	0
1200	6	0
1200	7	0
1200	8	1
1200	9	1
1200	10	0
1200	11	0
1202	0	1
1202	1	0
1202	2	1
1202	3	1
1202	4	1
1202	5	1
1202	6	1
1202	7	0
1202	8	1
1202	9	1
1202	10	1
1202	11	1
1204	0	1
1204	1	1
1204	2	1
1204	3	1
1204	4	1
1204	5	1
1204	6	1
1204	7	0
1204	8	1
1204	9	1
1204	10	1
1204	11	1
1206	0	1
1206	1	1
1206	2	1
1206	3	1
1206	4	1
1206	5	1
1206	6	1
1206	7	0
1206	8	1
1206	9	1
1206	10	1
1206	11	1
1208	0	1
1208	1	1
1208	2	1
1208	3	1
1208	4	1
1208	5	1
1208	6	1
1208	7	0
1208	8	1
1208	9	1
1208	10	1
1208	11	1
1210	0	1
1210	1	1
1210	2	1
1210	3	1
1210	4	1
1210	5	1
1210	6	1
1210	7	0
1210	8	1
1210	9	1
1210	10	1
1210	11	1
1212	0	1
1212	1	1
1212	2	1
1212	3	1
1212	4	1
1212	5	1
1212	6	1
1212	7	0
1212	8	1
1212	9	1
1212	10	1
1212	11	1
1214	0	1
1214	1	1
1214	2	1
1214	3	1
1214	4	1
1214	5	1
1214	6	1
1214	7	0
1214	8	1
1214	9	1
1214	10	1
1214	11	1
1216	0	1
1216	1	0
1216	2	0
1216	3	0
1216	4	0
1216	5	1
1216	6	1
1216	7	0
1216	8	1
1216	9	1
1216	10	0
1216	11	1
1218	0	1
1218	1	1
1218	2	1
1218	3	1
1218	4	1
1218	5	1
1218	6	1
1218	7	0
1218	8	1
1218	9	1
1218	10	1
1218	11	1
1220	0	1
1220	1	1
1220	2	1
1220	3	1
1220	4	1
1220	5	1
1220	6	1
1220	7	0
1220	8	1
1220	9	1
1220	10	1
1220	11	1
1222	0	1
1222	1	1
1222	2	0
1222	3	0
1222	4	0
1222	5	1
1222	6	1
1222	7	0
1222	8	1
1222	9	0
1222	10	0
1222	11	0
1224	0	1
1224	1	1
1224	2	0
1224	3	1
1224	4	1
1224	5	0
1224	6	1
1224	7	1
1224	8	1
1224	9	1
1224	10	1
1224	11	1
1226	0	1
1226	1	1
1226	2	0
1226	3	1
1226	4	1
1226	5	1
1226	6	1
1226	7	1
1226	8	1
1226	9	1
1226	10	1
1226	11	1
1228	0	1
1228	1	1
1228	2	0
1228	3	0
1228	4	0
1228	5	1
1228	6	1
1228	7	1
1228	8	1
1228	9	0
1228	10	0
1228	11	1
1230	0	1
1230	1	1
1230	2	0
1230	3	1
1230	4	1
1230	5	0
1230	6	0
1230	7	1
1230	8	1
1230	9	1
1230	10	1
1230	11	0
1232	0	1
1232	1	0
1232	2	0
1232	3	1
1232	4	1
1232	5	1
1232	6	1
1232	7	1
1232	8	1
1232	9	1
1232	10	1
1232	11	1
1234	0	1
1234	1	1
1234	2	0
1234	3	1
1234	4	1
1234	5	1
1234	6	1
1234	7	1
1234	8	1
1234	9	1
1234	10	1
1234	11	1
1236	0	1
1236	1	0
1236	2	0
1236	3	1
1236	4	1
1236	5	1
1236	6	1
1236	7	1
1236	8	1
1236	9	1
1236	10	1
1236	11	1
1238	0	1
1238	1	1
1238	2	0
1238	3	0
1238	4	1
1238	5	1
1238	6	1
1238	7	1
1238	8	1
1238	9	1
1238	10	1
1238	11	1
1240	0	1
1240	1	1
1240	2	0
1240	3	0
1240	4	0
1240	5	1
1240	6	1
1240	7	1
1240	8	1
1240	9	1
1240	10	0
1240	11	1
1242	0	1
1242	1	1
1242	2	0
1242	3	0
1242	4	0
1242	5	0
1242	6	0
1242	7	1
1242	8	1
1242	9	0
1242	10	0
1242	11	1
1244	0	1
1244	1	1
1244	2	0
1244	3	0
1244	4	0
1244	5	0
1244	6	0
1244	7	1
1244	8	1
1244	9	0
1244	10	0
1244	11	1
1246	0	0
1246	1	1
1246	2	0
1246	3	0
1246	4	0
1246	5	0
1246	6	0
1246	7	1
1246	8	1
1246	9	0
1246	10	0
1246	11	0
1248	0	1
1248	1	1
1248	2	1
1248	3	1
1248	4	1
1248	5	1
1248	6	1
1248	7	0
1248	8	1
1248	9	0
1248	10	1
1248	11	1
1250	0	1
1250	1	1
1250	2	1
1250	3	1
1250	4	1
1250	5	1
1250	6	1
1250	7	0
1250	8	0
1250	9	1
1250	10	1
1250	11	1
1252	0	1
1252	1	1
1252	2	1
1252	3	0
1252	4	0
1252	5	0
1252	6	0
1252	7	0
1252	8	0
1252	9	1
1252	10	0
1252	11	1
1254	0	1
1254	1	1
1254	2	1
1254	3	1
1254	4	1
1254	5	1
1254	6	1
1254	7	1
1254	8	1
1254	9	1
1254	10	1
1254	11	1
1256	0	1
1256	1	1
1256	2	1
1256	3	1
1256	4	1
1256	5	1
1256	6	1
1256	7	1
1256	8	1
1256	9	1
1256	10	1
1256	11	1
1258	0	0
1258	1	1
1258	2	1
1258	3	0
1258	4	0
1258	5	1
1258	6	0
1258	7	0
1258	8	1
1258	9	1
1258	10	0
1258	11	1
1260	0	1
1260	1	1
1260	2	1
1260	3	1
1260	4	1
1260	5	1
1260	6	1
1260	7	0
1260	8	1
1260	9	1
1260	10	1
1260	11	1
1262	0	1
1262	1	1
1262	2	1
1262	3	1
1262	4	1
1262	5	1
1262	6	1
1262	7	0
1262	8	1
1262	9	1
1262	10	1
1262	11	1
1264	0	1
1264	1	0
1264	2	1
1264	3	0
1264	4	0
1264	5	1
1264	6	0
1264	7	0
1264	8	1
1264	9	1
1264	10	0
1264	11	0
1266	0	1
1266	1	1
1266	2	1
1266	3	1
1266	4	1
1266	5	1
1266	6	1
1266	7	0
1266	8	1
1266	9	1
1266	10	1
1266	11	1
1268	0	1
1268	1	1
1268	2	1
1268	3	1
1268	4	1
1268	5	1
1268	6	1
1268	7	0
1268	8	1
1268	9	1
1268	10	1
1268	11	1
1270	0	0
1270	1	1
1270	2	1
1270	3	0
1270	4	0
1270	5	1
1270	6	0
1270	7	0
1270	8	1
1270	9	1
1270	10	1
1270	11	0
1272	0	1
1272	1	1
1272	2	1
1272	3	1
1272	4	1
1272	5	1
1272	6	1
1272	7	0
1272	8	1
1272	9	1
1272	10	1
1272	11	1
1274	0	1
1274	1	1
1274	2	1
1274	3	1
1274	4	1
1274	5	1
1274	6	1
1274	7	1
1274	8	1
1274	9	1
1274	10	1
1274	11	1
1276	0	0
1276	1	0
1276	2	1
1276	3	1
1276	4	0
1276	5	1
1276	6	1
1276	7	1
1276	8	1
1276	9	1
1276	10	0
1276	11	1
1278	0	0
1278	1	1
1278	2	1
1278	3	1
1278	4	1
1278	5	1
1278	6	0
1278	7	1
1278	8	1
1278	9	1
1278	10	1
1278	11	1
1280	0	1
1280	1	1
1280	2	1
1280	3	1
1280	4	1
1280	5	1
1280	6	1
1280	7	1
1280	8	1
1280	9	1
1280	10	1
1280	11	1
1282	0	1
1282	1	0
1282	2	0
1282	3	1
1282	4	0
1282	5	1
1282	6	1
1282	7	1
1282	8	1
1282	9	1
1282	10	0
1282	11	0
1284	0	1
1284	1	1
1284	2	1
1284	3	1
1284	4	1
1284	5	1
1284	6	1
1284	7	0
1284	8	1
1284	9	1
1284	10	1
1284	11	0
1286	0	1
1286	1	1
1286	2	1
1286	3	1
1286	4	1
1286	5	1
1286	6	1
1286	7	0
1286	8	1
1286	9	1
1286	10	1
1286	11	0
1288	0	1
1288	1	0
1288	2	1
1288	3	1
1288	4	0
1288	5	1
1288	6	1
1288	7	0
1288	8	1
1288	9	1
1288	10	0
1288	11	0
1290	0	1
1290	1	1
1290	2	1
1290	3	1
1290	4	1
1290	5	1
1290	6	1
1290	7	1
1290	8	1
1290	9	1
1290	10	1
1290	11	0
1292	0	1
1292	1	1
1292	2	1
1292	3	1
1292	4	1
1292	5	1
1292	6	1
1292	7	0
1292	8	1
1292	9	1
1292	10	1
1292	11	0
1294	0	0
1294	1	0
1294	2	0
1294	3	0
1294	4	0
1294	5	1
1294	6	1
1294	7	0
1294	8	1
1294	9	1
1294	10	0
1294	11	0
1296	0	1
1296	1	1
1296	2	1
1296	3	1
1296	4	1
1296	5	1
1296	6	1
1296	7	1
1296	8	1
1296	9	1
1296	10	1
1296	11	0
1298	0	1
1298	1	1
1298	2	1
1298	3	1
1298	4	1
1298	5	1
1298	6	1
1298	7	0
1298	8	1
1298	9	1
1298	10	1
1298	11	0
1300	0	0
1300	1	0
1300	2	0
1300	3	0
1300	4	0
1300	5	1
1300	6	0
1300	7	0
1300	8	1
1300	9	0
1300	10	0
1300	11	0
1302	0	1
1302	1	1
1302	2	1
1302	3	1
1302	4	1
1302	5	1
1302	6	1
1302	7	1
1302	8	1
1302	9	1
1302	10	1
1302	11	1
1304	0	1
1304	1	1
1304	2	1
1304	3	1
1304	4	1
1304	5	1
1304	6	1
1304	7	1
1304	8	1
1304	9	1
1304	10	1
1304	11	1
1306	0	1
1306	1	0
1306	2	0
1306	3	1
1306	4	0
1306	5	1
1306	6	0
1306	7	1
1306	8	1
1306	9	1
1306	10	1
1306	11	0
1308	0	1
1308	1	1
1308	2	1
1308	3	1
1308	4	1
1308	5	0
1308	6	0
1308	7	1
1308	8	0
1308	9	1
1308	10	1
1308	11	1
1310	0	1
1310	1	1
1310	2	1
1310	3	1
1310	4	1
1310	5	1
1310	6	1
1310	7	1
1310	8	1
1310	9	1
1310	10	1
1310	11	1
1312	0	0
1312	1	0
1312	2	0
1312	3	0
1312	4	0
1312	5	1
1312	6	1
1312	7	0
1312	8	1
1312	9	1
1312	10	0
1312	11	0
1314	0	1
1314	1	1
1314	2	1
1314	3	1
1314	4	1
1314	5	1
1314	6	0
1314	7	0
1314	8	1
1314	9	0
1314	10	1
1314	11	1
1316	0	1
1316	1	1
1316	2	1
1316	3	1
1316	4	1
1316	5	1
1316	6	1
1316	7	1
1316	8	1
1316	9	1
1316	10	1
1316	11	1
1318	0	1
1318	1	1
1318	2	0
1318	3	0
1318	4	0
1318	5	0
1318	6	1
1318	7	1
1318	8	1
1318	9	1
1318	10	0
1318	11	1
1320	0	0
1320	1	1
1320	2	1
1320	3	1
1320	4	1
1320	5	1
1320	6	0
1320	7	0
1320	8	1
1320	9	0
1320	10	1
1320	11	1
1322	0	1
1322	1	1
1322	2	1
1322	3	1
1322	4	1
1322	5	1
1322	6	0
1322	7	0
1322	8	1
1322	9	1
1322	10	1
1322	11	1
1324	0	1
1324	1	1
1324	2	1
1324	3	1
1324	4	0
1324	5	1
1324	6	0
1324	7	0
1324	8	1
1324	9	1
1324	10	1
1324	11	1
1326	0	1
1326	1	1
1326	2	0
1326	3	0
1326	4	0
1326	5	0
1326	6	0
1326	7	0
1326	8	1
1326	9	1
1326	10	0
1326	11	0
1328	0	0
1328	1	1
1328	2	0
1328	3	0
1328	4	0
1328	5	0
1328	6	0
1328	7	0
1328	8	0
1328	9	1
1328	10	0
1328	11	0
1330	0	0
1330	1	1
1330	2	1
1330	3	1
1330	4	1
1330	5	0
1330	6	0
1330	7	0
1330	8	0
1330	9	1
1330	10	1
1330	11	0
1332	0	0
1332	1	0
1332	2	0
1332	3	1
1332	4	0
1332	5	0
1332	6	0
1332	7	0
1332	8	0
1332	9	1
1332	10	0
1332	11	0
1334	0	0
1334	1	1
1334	2	1
1334	3	1
1334	4	1
1334	5	0
1334	6	0
1334	7	0
1334	8	1
1334	9	1
1334	10	1
1334	11	0
1336	0	0
1336	1	1
1336	2	1
1336	3	1
1336	4	1
1336	5	1
1336	6	0
1336	7	1
1336	8	1
1336	9	1
1336	10	1
1336	11	0
1338	0	0
1338	1	1
1338	2	1
1338	3	1
1338	4	1
1338	5	1
1338	6	0
1338	7	1
1338	8	1
1338	9	1
1338	10	1
1338	11	1
1340	0	1
1340	1	1
1340	2	1
1340	3	1
1340	4	1
1340	5	1
1340	6	1
1340	7	1
1340	8	1
1340	9	1
1340	10	1
1340	11	1
1342	0	0
1342	1	0
1342	2	1
1342	3	1
1342	4	0
1342	5	0
1342	6	0
1342	7	0
1342	8	0
1342	9	0
1342	10	1
1342	11	1
1344	0	0
1344	1	0
1344	2	0
1344	3	0
1344	4	0
1344	5	0
1344	6	0
1344	7	0
1344	8	0
1344	9	0
1344	10	0
1344	11	0
1346	0	0
1346	1	0
1346	2	0
1346	3	0
1346	4	0
1346	5	0
1346	6	0
1346	7	0
1346	8	0
1346	9	0
1346	10	0
1346	11	0
1348	0	1
1348	1	1
1348	2	1
1348	3	1
1348	4	1
1348	5	1
1348	6	1
1348	7	0
1348	8	1
1348	9	1
1348	10	1
1348	11	0
1350	0	0
1350	1	0
1350	2	0
1350	3	1
1350	4	0
1350	5	1
1350	6	1
1350	7	0
1350	8	1
1350	9	1
1350	10	1
1350	11	0
1352	0	0
1352	1	0
1352	2	0
1352	3	0
1352	4	0
1352	5	0
1352	6	0
1352	7	0
1352	8	0
1352	9	0
1352	10	0
1352	11	0
1354	0	0
1354	1	0
1354	2	0
1354	3	0
1354	4	0
1354	5	0
1354	6	0
1354	7	0
1354	8	0
1354	9	0
1354	10	0
1354	11	0
1356	0	0
1356	1	0
1356	2	0
1356	3	0
1356	4	0
1356	5	0
1356	6	0
1356	7	0
1356	8	0
1356	9	0
1356	10	0
1356	11	0
1358	0	1
1358	1	1
1358	2	1
1358	3	1
1358	4	1
1358	5	0
1358	6	0
1358	7	1
1358	8	1
1358	9	1
1358	10	1
1358	11	0
1360	0	1
1360	1	1
1360	2	1
1360	3	1
1360	4	1
1360	5	0
1360	6	0
1360	7	1
1360	8	1
1360	9	1
1360	10	1
1360	11	0
1362	0	1
1362	1	1
1362	2	0
1362	3	1
1362	4	1
1362	5	0
1362	6	0
1362	7	1
1362	8	1
1362	9	1
1362	10	1
1362	11	0
1364	0	1
1364	1	1
1364	2	1
1364	3	0
1364	4	1
1364	5	1
1364	6	0
1364	7	1
1364	8	1
1364	9	1
1364	10	1
1364	11	1
1366	0	1
1366	1	0
1366	2	1
1366	3	0
1366	4	1
1366	5	1
1366	6	0
1366	7	1
1366	8	1
1366	9	1
1366	10	1
1366	11	1
1368	0	0
1368	1	0
1368	2	0
1368	3	0
1368	4	0
1368	5	0
1368	6	0
1368	7	0
1368	8	0
1368	9	0
1368	10	0
1368	11	0
1370	0	1
1370	1	1
1370	2	1
1370	3	1
1370	4	1
1370	5	1
1370	6	1
1370	7	1
1370	8	1
1370	9	1
1370	10	1
1370	11	1
1372	0	1
1372	1	1
1372	2	1
1372	3	1
1372	4	1
1372	5	0
1372	6	1
1372	7	1
1372	8	1
1372	9	1
1372	10	1
1372	11	1
1374	0	1
1374	1	1
1374	2	1
1374	3	1
1374	4	1
1374	5	1
1374	6	1
1374	7	1
1374	8	1
1374	9	1
1374	10	1
1374	11	1
1376	0	1
1376	1	1
1376	2	0
1376	3	0
1376	4	1
1376	5	1
1376	6	0
1376	7	1
1376	8	1
1376	9	1
1376	10	1
1376	11	1
1378	0	1
1378	1	1
1378	2	1
1378	3	0
1378	4	1
1378	5	1
1378	6	1
1378	7	1
1378	8	1
1378	9	1
1378	10	1
1378	11	1
1380	0	1
1380	1	0
1380	2	1
1380	3	0
1380	4	0
1380	5	1
1380	6	1
1380	7	1
1380	8	1
1380	9	1
1380	10	0
1380	11	1
1382	0	0
1382	1	0
1382	2	1
1382	3	0
1382	4	0
1382	5	0
1382	6	1
1382	7	1
1382	8	0
1382	9	0
1382	10	0
1382	11	0
1384	0	1
1384	1	1
1384	2	1
1384	3	0
1384	4	1
1384	5	1
1384	6	0
1384	7	1
1384	8	1
1384	9	1
1384	10	1
1384	11	1
1386	0	1
1386	1	1
1386	2	1
1386	3	1
1386	4	1
1386	5	1
1386	6	1
1386	7	1
1386	8	1
1386	9	1
1386	10	1
1386	11	1
1388	0	1
1388	1	1
1388	2	1
1388	3	1
1388	4	1
1388	5	1
1388	6	1
1388	7	1
1388	8	1
1388	9	1
1388	10	1
1388	11	1
1390	0	1
1390	1	1
1390	2	1
1390	3	1
1390	4	1
1390	5	1
1390	6	1
1390	7	1
1390	8	1
1390	9	1
1390	10	1
1390	11	1
1392	0	0
1392	1	0
1392	2	1
1392	3	1
1392	4	0
1392	5	0
1392	6	1
1392	7	1
1392	8	1
1392	9	1
1392	10	0
1392	11	0
1394	0	0
1394	1	0
1394	2	0
1394	3	1
1394	4	0
1394	5	0
1394	6	0
1394	7	0
1394	8	0
1394	9	0
1394	10	0
1394	11	0
1396	0	0
1396	1	0
1396	2	0
1396	3	1
1396	4	0
1396	5	0
1396	6	0
1396	7	0
1396	8	0
1396	9	0
1396	10	0
1396	11	0
1398	0	0
1398	1	0
1398	2	0
1398	3	1
1398	4	0
1398	5	0
1398	6	0
1398	7	0
1398	8	0
1398	9	0
1398	10	0
1398	11	0
1400	0	1
1400	1	1
1400	2	1
1400	3	1
1400	4	1
1400	5	1
1400	6	1
1400	7	1
1400	8	1
1400	9	1
1400	10	1
1400	11	1
1402	0	1
1402	1	1
1402	2	1
1402	3	0
1402	4	1
1402	5	1
1402	6	1
1402	7	1
1402	8	1
1402	9	1
1402	10	1
1402	11	1
1404	0	1
1404	1	1
1404	2	1
1404	3	0
1404	4	1
1404	5	0
1404	6	1
1404	7	1
1404	8	1
1404	9	1
1404	10	1
1404	11	1
1406	0	1
1406	1	1
1406	2	1
1406	3	0
1406	4	0
1406	5	0
1406	6	1
1406	7	1
1406	8	1
1406	9	1
1406	10	1
1406	11	1
1408	0	1
1408	1	1
1408	2	1
1408	3	0
1408	4	0
1408	5	0
1408	6	1
1408	7	1
1408	8	1
1408	9	1
1408	10	1
1408	11	1
1410	0	1
1410	1	1
1410	2	1
1410	3	0
1410	4	0
1410	5	1
1410	6	1
1410	7	1
1410	8	1
1410	9	1
1410	10	1
1410	11	1
1412	0	1
1412	1	1
1412	2	1
1412	3	0
1412	4	1
1412	5	1
1412	6	1
1412	7	1
1412	8	1
1412	9	1
1412	10	1
1412	11	1
1414	0	1
1414	1	1
1414	2	1
1414	3	0
1414	4	1
1414	5	1
1414	6	1
1414	7	1
1414	8	1
1414	9	1
1414	10	1
1414	11	1
1416	0	1
1416	1	1
1416	2	1
1416	3	0
1416	4	0
1416	5	1
1416	6	1
1416	7	1
1416	8	1
1416	9	1
1416	10	1
1416	11	1
1418	0	1
1418	1	1
1418	2	1
1418	3	1
1418	4	1
1418	5	1
1418	6	1
1418	7	1
1418	8	1
1418	9	1
1418	10	1
1418	11	1
1420	0	0
1420	1	0
1420	2	0
1420	3	1
1420	4	0
1420	5	1
1420	6	0
1420	7	1
1420	8	1
1420	9	1
1420	10	0
1420	11	1
1422	0	1
1422	1	1
1422	2	1
1422	3	1
1422	4	1
1422	5	1
1422	6	0
1422	7	1
1422	8	1
1422	9	1
1422	10	1
1422	11	1
1424	0	1
1424	1	1
1424	2	1
1424	3	1
1424	4	1
1424	5	1
1424	6	1
1424	7	1
1424	8	1
1424	9	1
1424	10	1
1424	11	1
1426	0	0
1426	1	0
1426	2	0
1426	3	1
1426	4	0
1426	5	1
1426	6	1
1426	7	0
1426	8	0
1426	9	0
1426	10	0
1426	11	1
1428	0	1
1428	1	0
1428	2	1
1428	3	0
1428	4	1
1428	5	1
1428	6	1
1428	7	1
1428	8	1
1428	9	1
1428	10	1
1428	11	1
1430	0	1
1430	1	1
1430	2	1
1430	3	1
1430	4	1
1430	5	1
1430	6	1
1430	7	1
1430	8	1
1430	9	1
1430	10	1
1430	11	1
1432	0	0
1432	1	0
1432	2	1
1432	3	1
1432	4	0
1432	5	1
1432	6	1
1432	7	0
1432	8	0
1432	9	0
1432	10	0
1432	11	1
1434	0	1
1434	1	1
1434	2	1
1434	3	1
1434	4	1
1434	5	1
1434	6	0
1434	7	1
1434	8	1
1434	9	1
1434	10	1
1434	11	1
1436	0	1
1436	1	1
1436	2	1
1436	3	1
1436	4	1
1436	5	1
1436	6	1
1436	7	1
1436	8	1
1436	9	1
1436	10	1
1436	11	1
1438	0	1
1438	1	0
1438	2	1
1438	3	1
1438	4	0
1438	5	1
1438	6	1
1438	7	0
1438	8	0
1438	9	0
1438	10	0
1438	11	1
1440	0	1
1440	1	1
1440	2	1
1440	3	1
1440	4	1
1440	5	1
1440	6	1
1440	7	1
1440	8	1
1440	9	1
1440	10	1
1440	11	1
1442	0	1
1442	1	1
1442	2	1
1442	3	1
1442	4	1
1442	5	1
1442	6	1
1442	7	1
1442	8	1
1442	9	1
1442	10	1
1442	11	1
1444	0	1
1444	1	0
1444	2	1
1444	3	1
1444	4	0
1444	5	1
1444	6	1
1444	7	0
1444	8	1
1444	9	0
1444	10	0
1444	11	0
1446	0	1
1446	1	1
1446	2	1
1446	3	1
1446	4	1
1446	5	1
1446	6	1
1446	7	1
1446	8	1
1446	9	1
1446	10	1
1446	11	1
1448	0	1
1448	1	1
1448	2	1
1448	3	1
1448	4	1
1448	5	1
1448	6	1
1448	7	1
1448	8	1
1448	9	1
1448	10	1
1448	11	1
1450	0	1
1450	1	1
1450	2	0
1450	3	1
1450	4	0
1450	5	1
1450	6	1
1450	7	0
1450	8	1
1450	9	1
1450	10	0
1450	11	1
1452	0	1
1452	1	1
1452	2	0
1452	3	1
1452	4	1
1452	5	1
1452	6	1
1452	7	1
1452	8	1
1452	9	0
1452	10	1
1452	11	1
1454	0	1
1454	1	1
1454	2	0
1454	3	1
1454	4	1
1454	5	1
1454	6	1
1454	7	1
1454	8	1
1454	9	1
1454	10	1
1454	11	1
1456	0	1
1456	1	0
1456	2	0
1456	3	1
1456	4	0
1456	5	1
1456	6	1
1456	7	0
1456	8	0
1456	9	1
1456	10	0
1456	11	1
1458	0	1
1458	1	1
1458	2	0
1458	3	1
1458	4	1
1458	5	0
1458	6	1
1458	7	1
1458	8	1
1458	9	1
1458	10	1
1458	11	1
1460	0	1
1460	1	1
1460	2	0
1460	3	1
1460	4	1
1460	5	1
1460	6	1
1460	7	1
1460	8	1
1460	9	1
1460	10	1
1460	11	1
1462	0	1
1462	1	0
1462	2	0
1462	3	1
1462	4	0
1462	5	1
1462	6	1
1462	7	0
1462	8	0
1462	9	1
1462	10	0
1462	11	1
1464	0	1
1464	1	1
1464	2	0
1464	3	1
1464	4	1
1464	5	1
1464	6	1
1464	7	1
1464	8	0
1464	9	1
1464	10	1
1464	11	1
1466	0	1
1466	1	0
1466	2	0
1466	3	0
1466	4	1
1466	5	1
1466	6	1
1466	7	1
1466	8	1
1466	9	1
1466	10	1
1466	11	1
1468	0	1
1468	1	0
1468	2	0
1468	3	0
1468	4	0
